query,name,google_id,place_id,location_link,reviews_link,reviews,rating,review_id,author_link,author_title,author_id,author_image,review_text,review_img_url,review_img_urls,review_questions,review_photo_ids,owner_answer,owner_answer_timestamp,owner_answer_timestamp_datetime_utc,review_link,review_rating,review_timestamp,review_datetime_utc,review_likes,reviews_id,reviews_per_score_1,reviews_per_score_2,reviews_per_score_3,reviews_per_score_4,reviews_per_score_5,Detected_Language
0x6ad667ff0d7d7ad5:0x85d8a46fd9754c1b,Woolworths South Melbourne,0x6ad667ff0d7d7ad5:0x85d8a46fd9754c1b,ChIJ1Xp9Df9n1moRG0x12W-k2IU,"https://www.google.com/maps/place/Woolworths+South+Melbourne/@-37.8307597,144.9574326,14z/data=!4m8!1m2!2m1!1sWoolworths+South+Melbourne!3m4!1s0x6ad667ff0d7d7ad5:0x85d8a46fd9754c1b!8m2!3d-37.8307597!4d144.9574326",https://search.google.com/local/reviews?placeid=ChIJ1Xp9Df9n1moRG0x12W-k2IU&q=*&authuser=0&hl=en&gl=US,1642,4.3,ChdDSUhNMG9nS0VJQ0FnSURxc09hajlBRRAB,https://www.google.com/maps/contrib/111272079668726065865?hl=en-US,Warren Woodcock,111272079668726065865,https://lh3.googleusercontent.com/a-/ALV-UjXy3tiPwI_zYfVHn5QVdTnJGP7L9LowcljHMJpkr1O3Ri0=s120-c-rp-mo-ba4-br100,good,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURxc09hajlBRRAB!2m1!1s0x0:0x85d8a46fd9754c1b!3m1!1s2@1:CIHM0ogKEICAgIDqsOaj9AE%7CCgwI7uvahgYQ6IeamAM%7C?hl=en-US,5,1624684014,06/26/2021 05:06:54,0,-8802104671398966245,58,28,182,535,839,en
0x6ad667ff0d7d7ad5:0x85d8a46fd9754c1b,Woolworths South Melbourne,0x6ad667ff0d7d7ad5:0x85d8a46fd9754c1b,ChIJ1Xp9Df9n1moRG0x12W-k2IU,"https://www.google.com/maps/place/Woolworths+South+Melbourne/@-37.8307597,144.9574326,14z/data=!4m8!1m2!2m1!1sWoolworths+South+Melbourne!3m4!1s0x6ad667ff0d7d7ad5:0x85d8a46fd9754c1b!8m2!3d-37.8307597!4d144.9574326",https://search.google.com/local/reviews?placeid=ChIJ1Xp9Df9n1moRG0x12W-k2IU&q=*&authuser=0&hl=en&gl=US,1642,4.3,ChdDSUhNMG9nS0VJQ0FnSUNLcWFhVTR3RRAB,https://www.google.com/maps/contrib/113299260131289898409?hl=en-US,Nic,113299260131289898409,https://lh3.googleusercontent.com/a/ACg8ocIA7PnAnhyVfUbuPEQ490brYDd0UohBtTH5sVp5l_td=s120-c-rp-mo-ba5-br100,unhelpful staff experience went two staff members told dont know,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNLcWFhVTR3RRAB!2m1!1s0x0:0x85d8a46fd9754c1b!3m1!1s2@1:CIHM0ogKEICAgICKqaaU4wE%7CCgwIvKzBhgYQqMi-8wE%7C?hl=en-US,1,1624266300,06/21/2021 09:05:00,0,-8802104671398966245,58,28,182,535,839,en
0x6ad667ff0d7d7ad5:0x85d8a46fd9754c1b,Woolworths South Melbourne,0x6ad667ff0d7d7ad5:0x85d8a46fd9754c1b,ChIJ1Xp9Df9n1moRG0x12W-k2IU,"https://www.google.com/maps/place/Woolworths+South+Melbourne/@-37.8307597,144.9574326,14z/data=!4m8!1m2!2m1!1sWoolworths+South+Melbourne!3m4!1s0x6ad667ff0d7d7ad5:0x85d8a46fd9754c1b!8m2!3d-37.8307597!4d144.9574326",https://search.google.com/local/reviews?placeid=ChIJ1Xp9Df9n1moRG0x12W-k2IU&q=*&authuser=0&hl=en&gl=US,1642,4.3,ChZDSUhNMG9nS0VJQ0FnSUNxcTRQUFNREAE,https://www.google.com/maps/contrib/111409927619962638943?hl=en-US,snorb,111409927619962638943,https://lh3.googleusercontent.com/a-/ALV-UjW6BdLTM49pwvn7jYFeXhMWCsrOeMgF8slI9geFbLrSXG0=s120-c-rp-mo-ba5-br100,great shop great options fresh food,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNxcTRQUFNREAE!2m1!1s0x0:0x85d8a46fd9754c1b!3m1!1s2@1:CIHM0ogKEICAgICqq4PPSQ%7CCgwIkoO2hgYQuMjlwgI%7C?hl=en-US,5,1624080786,06/19/2021 05:33:06,0,-8802104671398966245,58,28,182,535,839,en
0x6ad667ff0d7d7ad5:0x85d8a46fd9754c1b,Woolworths South Melbourne,0x6ad667ff0d7d7ad5:0x85d8a46fd9754c1b,ChIJ1Xp9Df9n1moRG0x12W-k2IU,"https://www.google.com/maps/place/Woolworths+South+Melbourne/@-37.8307597,144.9574326,14z/data=!4m8!1m2!2m1!1sWoolworths+South+Melbourne!3m4!1s0x6ad667ff0d7d7ad5:0x85d8a46fd9754c1b!8m2!3d-37.8307597!4d144.9574326",https://search.google.com/local/reviews?placeid=ChIJ1Xp9Df9n1moRG0x12W-k2IU&q=*&authuser=0&hl=en&gl=US,1642,4.3,ChdDSUhNMG9nS0VJQ0FnSURLdk5Ydml3RRAB,https://www.google.com/maps/contrib/105802966728437533068?hl=en-US,Blake Haines,105802966728437533068,https://lh3.googleusercontent.com/a-/ALV-UjXFOZgJ1vG6Ded_gBd-R7lNPtBPxkzgEgj0H26fVDfGmz0=s120-c-rp-mo-ba3-br100,easy access great shopping convenient parking easy accessible wheelchair access shopped years continue today south melbourne woolworths good place shopping,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURLdk5Ydml3RRAB!2m1!1s0x0:0x85d8a46fd9754c1b!3m1!1s2@1:CIHM0ogKEICAgIDKvNXviwE%7CCgsIvqCyhgYQ0PeVJQ%7C?hl=en-US,5,1624019006,06/18/2021 12:23:26,1,-8802104671398966245,58,28,182,535,839,en
0x6ad667ff0d7d7ad5:0x85d8a46fd9754c1b,Woolworths South Melbourne,0x6ad667ff0d7d7ad5:0x85d8a46fd9754c1b,ChIJ1Xp9Df9n1moRG0x12W-k2IU,"https://www.google.com/maps/place/Woolworths+South+Melbourne/@-37.8307597,144.9574326,14z/data=!4m8!1m2!2m1!1sWoolworths+South+Melbourne!3m4!1s0x6ad667ff0d7d7ad5:0x85d8a46fd9754c1b!8m2!3d-37.8307597!4d144.9574326",https://search.google.com/local/reviews?placeid=ChIJ1Xp9Df9n1moRG0x12W-k2IU&q=*&authuser=0&hl=en&gl=US,1642,4.3,ChZDSUhNMG9nS0VJQ0FnSUNxbzVDUUdREAE,https://www.google.com/maps/contrib/113711702713348308454?hl=en-US,Duane,113711702713348308454,https://lh3.googleusercontent.com/a-/ALV-UjXWURQc4pljb7XFrVs7WUgx2gbli-MS0huN-UQZn-62ptZL=s120-c-rp-mo-ba4-br100,clean woolworths especially roof leaks signs anywhere slipped puddle water dont usually stare ground shopping fell back hurt shoulder bad apart staff seem pretty nice need game,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNxbzVDUUdREAE!2m1!1s0x0:0x85d8a46fd9754c1b!3m1!1s2@1:CIHM0ogKEICAgICqo5CQGQ%7CCgwIm-2qhgYQ0OifxwI%7C?hl=en-US,3,1623897755,06/17/2021 02:42:35,0,-8802104671398966245,58,28,182,535,839,en
0x6ad667ff0d7d7ad5:0x85d8a46fd9754c1b,Woolworths South Melbourne,0x6ad667ff0d7d7ad5:0x85d8a46fd9754c1b,ChIJ1Xp9Df9n1moRG0x12W-k2IU,"https://www.google.com/maps/place/Woolworths+South+Melbourne/@-37.8307597,144.9574326,14z/data=!4m8!1m2!2m1!1sWoolworths+South+Melbourne!3m4!1s0x6ad667ff0d7d7ad5:0x85d8a46fd9754c1b!8m2!3d-37.8307597!4d144.9574326",https://search.google.com/local/reviews?placeid=ChIJ1Xp9Df9n1moRG0x12W-k2IU&q=*&authuser=0&hl=en&gl=US,1642,4.3,ChdDSUhNMG9nS0VJQ0FnSUNxc01fdDRBRRAB,https://www.google.com/maps/contrib/113245400395273782523?hl=en-US,Elizabeth Manu,113245400395273782523,https://lh3.googleusercontent.com/a-/ALV-UjWufU0WzO2l9BE-mzFqGPJ7-VQStMOsirwH8jmbL4cRbVoq=s120-c-rp-mo-ba3-br100,loved place theres spotlight upstairs often found looking woolies good bargains sale aisle check,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNxc01fdDRBRRAB!2m1!1s0x0:0x85d8a46fd9754c1b!3m1!1s2@1:CIHM0ogKEICAgICqsM_t4AE%7CCgsI1pSnhgYQqOfODA%7C?hl=en-US,5,1623837270,06/16/2021 09:54:30,0,-8802104671398966245,58,28,182,535,839,en
0x6ad667ff0d7d7ad5:0x85d8a46fd9754c1b,Woolworths South Melbourne,0x6ad667ff0d7d7ad5:0x85d8a46fd9754c1b,ChIJ1Xp9Df9n1moRG0x12W-k2IU,"https://www.google.com/maps/place/Woolworths+South+Melbourne/@-37.8307597,144.9574326,14z/data=!4m8!1m2!2m1!1sWoolworths+South+Melbourne!3m4!1s0x6ad667ff0d7d7ad5:0x85d8a46fd9754c1b!8m2!3d-37.8307597!4d144.9574326",https://search.google.com/local/reviews?placeid=ChIJ1Xp9Df9n1moRG0x12W-k2IU&q=*&authuser=0&hl=en&gl=US,1642,4.3,ChZDSUhNMG9nS0VJQ0FnSUNxdmFMcU5BEAE,https://www.google.com/maps/contrib/112962081614331839916?hl=en-US,Brent Mansell,112962081614331839916,https://lh3.googleusercontent.com/a/ACg8ocInvUFa2lxXe7w1Enxfv9_ie52ZgX5WoOIhvnrwg8Bp=s120-c-rp-mo-ba3-br100,good store large range set well recommended,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNxdmFMcU5BEAE!2m1!1s0x0:0x85d8a46fd9754c1b!3m1!1s2@1:CIHM0ogKEICAgICqvaLqNA%7CCgwI4tWmhgYQ4MWrmwE%7C?hl=en-US,5,1623829218,06/16/2021 07:40:18,0,-8802104671398966245,58,28,182,535,839,en
0x6ad667ff0d7d7ad5:0x85d8a46fd9754c1b,Woolworths South Melbourne,0x6ad667ff0d7d7ad5:0x85d8a46fd9754c1b,ChIJ1Xp9Df9n1moRG0x12W-k2IU,"https://www.google.com/maps/place/Woolworths+South+Melbourne/@-37.8307597,144.9574326,14z/data=!4m8!1m2!2m1!1sWoolworths+South+Melbourne!3m4!1s0x6ad667ff0d7d7ad5:0x85d8a46fd9754c1b!8m2!3d-37.8307597!4d144.9574326",https://search.google.com/local/reviews?placeid=ChIJ1Xp9Df9n1moRG0x12W-k2IU&q=*&authuser=0&hl=en&gl=US,1642,4.3,ChZDSUhNMG9nS0VJQ0FnSUNxM1l1LWFnEAE,https://www.google.com/maps/contrib/117435583333782485628?hl=en-US,Frank Papa,117435583333782485628,https://lh3.googleusercontent.com/a/ACg8ocJmYDTqYoI4ayqSermFDvtpsPsH1vs5nTaq46C0hRLo=s120-c-rp-mo-br100,dont shop staffs wont let enter supermarket till checked despite advertisements saying check within store arrogant power trip staffs pleasant,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNxM1l1LWFnEAE!2m1!1s0x0:0x85d8a46fd9754c1b!3m1!1s2@1:CIHM0ogKEICAgICq3Yu-ag%7CCgwIv4GmhgYQqKTPngE%7C?hl=en-US,1,1623818431,06/16/2021 04:40:31,0,-8802104671398966245,58,28,182,535,839,en
0x6ad667ff0d7d7ad5:0x85d8a46fd9754c1b,Woolworths South Melbourne,0x6ad667ff0d7d7ad5:0x85d8a46fd9754c1b,ChIJ1Xp9Df9n1moRG0x12W-k2IU,"https://www.google.com/maps/place/Woolworths+South+Melbourne/@-37.8307597,144.9574326,14z/data=!4m8!1m2!2m1!1sWoolworths+South+Melbourne!3m4!1s0x6ad667ff0d7d7ad5:0x85d8a46fd9754c1b!8m2!3d-37.8307597!4d144.9574326",https://search.google.com/local/reviews?placeid=ChIJ1Xp9Df9n1moRG0x12W-k2IU&q=*&authuser=0&hl=en&gl=US,1642,4.3,ChdDSUhNMG9nS0VJQ0FnSUNxNWFUTHJRRRAB,https://www.google.com/maps/contrib/104609459645744197857?hl=en-US,Michael Hammill,104609459645744197857,https://lh3.googleusercontent.com/a-/ALV-UjX_JvCGbiuIaj5PUqaZxyRSnLI41lLexlLnbDrykLZO6Ng=s120-c-rp-mo-br100,like safeway go bit,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNxNWFUTHJRRRAB!2m1!1s0x0:0x85d8a46fd9754c1b!3m1!1s2@1:CIHM0ogKEICAgICq5aTLrQE%7CCgwIwJOYhgYQyO7WiQE%7C?hl=en-US,5,1623591360,06/13/2021 13:36:00,0,-8802104671398966245,58,28,182,535,839,tl
0x6ad667ff0d7d7ad5:0x85d8a46fd9754c1b,Woolworths South Melbourne,0x6ad667ff0d7d7ad5:0x85d8a46fd9754c1b,ChIJ1Xp9Df9n1moRG0x12W-k2IU,"https://www.google.com/maps/place/Woolworths+South+Melbourne/@-37.8307597,144.9574326,14z/data=!4m8!1m2!2m1!1sWoolworths+South+Melbourne!3m4!1s0x6ad667ff0d7d7ad5:0x85d8a46fd9754c1b!8m2!3d-37.8307597!4d144.9574326",https://search.google.com/local/reviews?placeid=ChIJ1Xp9Df9n1moRG0x12W-k2IU&q=*&authuser=0&hl=en&gl=US,1642,4.3,ChdDSUhNMG9nS0VJQ0FnSUNxb2FUZjl3RRAB,https://www.google.com/maps/contrib/115723074862660954037?hl=en-US,Matt Waymouth,115723074862660954037,https://lh3.googleusercontent.com/a-/ALV-UjVpk2i8E1lrKQtZ3jgPMH1hPhkMtBGlhaJ9Qm2CuaaBsUE=s120-c-rp-mo-ba4-br100,really good,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNxb2FUZjl3RRAB!2m1!1s0x0:0x85d8a46fd9754c1b!3m1!1s2@1:CIHM0ogKEICAgICqoaTf9wE%7CCgsIxKeBhgYQ4Lm2bw%7C?hl=en-US,5,1623217092,06/09/2021 05:38:12,0,-8802104671398966245,58,28,182,535,839,en
0x6ad667ff0d7d7ad5:0x85d8a46fd9754c1b,Woolworths South Melbourne,0x6ad667ff0d7d7ad5:0x85d8a46fd9754c1b,ChIJ1Xp9Df9n1moRG0x12W-k2IU,"https://www.google.com/maps/place/Woolworths+South+Melbourne/@-37.8307597,144.9574326,14z/data=!4m8!1m2!2m1!1sWoolworths+South+Melbourne!3m4!1s0x6ad667ff0d7d7ad5:0x85d8a46fd9754c1b!8m2!3d-37.8307597!4d144.9574326",https://search.google.com/local/reviews?placeid=ChIJ1Xp9Df9n1moRG0x12W-k2IU&q=*&authuser=0&hl=en&gl=US,1642,4.3,ChdDSUhNMG9nS0VJQ0FnSUNxdnZLODl3RRAB,https://www.google.com/maps/contrib/103907364600549428815?hl=en-US,Mahdi Babaei,103907364600549428815,https://lh3.googleusercontent.com/a-/ALV-UjV6-ARyO5Bxs5vuyNdLcPI4blYMgAPwUzxf5iOpqfcQ7ok=s120-c-rp-mo-ba3-br100,crowded much good support staff,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNxdnZLODl3RRAB!2m1!1s0x0:0x85d8a46fd9754c1b!3m1!1s2@1:CIHM0ogKEICAgICqvvK89wE%7CCgwIuqT8hQYQwKHX-QI%7C?hl=en-US,5,1623134778,06/08/2021 06:46:18,0,-8802104671398966245,58,28,182,535,839,en
0x6ad667ff0d7d7ad5:0x85d8a46fd9754c1b,Woolworths South Melbourne,0x6ad667ff0d7d7ad5:0x85d8a46fd9754c1b,ChIJ1Xp9Df9n1moRG0x12W-k2IU,"https://www.google.com/maps/place/Woolworths+South+Melbourne/@-37.8307597,144.9574326,14z/data=!4m8!1m2!2m1!1sWoolworths+South+Melbourne!3m4!1s0x6ad667ff0d7d7ad5:0x85d8a46fd9754c1b!8m2!3d-37.8307597!4d144.9574326",https://search.google.com/local/reviews?placeid=ChIJ1Xp9Df9n1moRG0x12W-k2IU&q=*&authuser=0&hl=en&gl=US,1642,4.3,ChZDSUhNMG9nS0VJQ0FnSUNxM29TREhBEAE,https://www.google.com/maps/contrib/118333836709154669289?hl=en-US,sventek,118333836709154669289,https://lh3.googleusercontent.com/a/ACg8ocKKI-2YKW3CyeCzcCU2MftRj-eTY__P9xUYHxxYVJaV9Gs=s120-c-rp-mo-ba6-br100,store hour free parking number plate recognition tickets required theres parking levels quite large youll almost always find space also easy drive unlike really tight parking spots nearby coles staff generally friendly helpful need use trolley need coin unlock collect coin back return trolley bay youve unloaded groceries car wheelchairpram friendly lifts access store car parks location store also quite convenient even though new melbourne square store closer still come back store need also drop post office make purchase south melbourne market make purchase aldi make purchase pharmacy across store etc allows get various tasks done one go location addition convenience free parking within locale,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNxM29TREhBEAE!2m1!1s0x0:0x85d8a46fd9754c1b!3m1!1s2@1:CIHM0ogKEICAgICq3oSDHA%7CCgsInaP6hQYQoJ24Mw%7C?hl=en-US,4,1623101853,06/07/2021 21:37:33,0,-8802104671398966245,58,28,182,535,839,en
0x6ad667ff0d7d7ad5:0x85d8a46fd9754c1b,Woolworths South Melbourne,0x6ad667ff0d7d7ad5:0x85d8a46fd9754c1b,ChIJ1Xp9Df9n1moRG0x12W-k2IU,"https://www.google.com/maps/place/Woolworths+South+Melbourne/@-37.8307597,144.9574326,14z/data=!4m8!1m2!2m1!1sWoolworths+South+Melbourne!3m4!1s0x6ad667ff0d7d7ad5:0x85d8a46fd9754c1b!8m2!3d-37.8307597!4d144.9574326",https://search.google.com/local/reviews?placeid=ChIJ1Xp9Df9n1moRG0x12W-k2IU&q=*&authuser=0&hl=en&gl=US,1642,4.3,ChdDSUhNMG9nS0VJQ0FnSUNxck1LMTV3RRAB,https://www.google.com/maps/contrib/105938231914683614367?hl=en-US,M Jain (trulybest),105938231914683614367,https://lh3.googleusercontent.com/a-/ALV-UjUaKoLCovLMW5Xo6oI7QHq8osTKTRC_3bXDqaoqAMH2rzY=s120-c-rp-mo-br100,parking issues lot,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNxck1LMTV3RRAB!2m1!1s0x0:0x85d8a46fd9754c1b!3m1!1s2@1:CIHM0ogKEICAgICqrMK15wE%7CCgwI6PDJhQYQ2MmmigE%7C?hl=en-US,2,1622308968,05/29/2021 17:22:48,0,-8802104671398966245,58,28,182,535,839,tl
0x6ad667ff0d7d7ad5:0x85d8a46fd9754c1b,Woolworths South Melbourne,0x6ad667ff0d7d7ad5:0x85d8a46fd9754c1b,ChIJ1Xp9Df9n1moRG0x12W-k2IU,"https://www.google.com/maps/place/Woolworths+South+Melbourne/@-37.8307597,144.9574326,14z/data=!4m8!1m2!2m1!1sWoolworths+South+Melbourne!3m4!1s0x6ad667ff0d7d7ad5:0x85d8a46fd9754c1b!8m2!3d-37.8307597!4d144.9574326",https://search.google.com/local/reviews?placeid=ChIJ1Xp9Df9n1moRG0x12W-k2IU&q=*&authuser=0&hl=en&gl=US,1642,4.3,ChdDSUhNMG9nS0VJQ0FnSURLdjYtLTF3RRAB,https://www.google.com/maps/contrib/115354697955564735574?hl=en-US,Michael Bouy,115354697955564735574,https://lh3.googleusercontent.com/a-/ALV-UjUOkMsdky84emdcISGPuQIoHggWnMpo85WooK4swFADSNQ=s120-c-rp-mo-ba6-br100,compared woolworths one deficient demand coin get trolley carries coins postcovid world blocked exits cant get newspaper front none inside seafood counters overhanging lip painfully catch hand reach receive parcel dinging buzzer front store one turns drove wife crazy checkout clerk put wrapped oysters shopping bag vertically tell lay horizontally resulted leaked oyster juice everywhere requiring everything cleaned got home pleasant shopping trip,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURLdjYtLTF3RRAB!2m1!1s0x0:0x85d8a46fd9754c1b!3m1!1s2@1:CIHM0ogKEICAgIDKv6--1wE%7CCgwIhZ2jhQYQqPmUvgM%7C?hl=en-US,2,1621675653,05/22/2021 09:27:33,0,-8802104671398966245,58,28,182,535,839,en
0x6ad667ff0d7d7ad5:0x85d8a46fd9754c1b,Woolworths South Melbourne,0x6ad667ff0d7d7ad5:0x85d8a46fd9754c1b,ChIJ1Xp9Df9n1moRG0x12W-k2IU,"https://www.google.com/maps/place/Woolworths+South+Melbourne/@-37.8307597,144.9574326,14z/data=!4m8!1m2!2m1!1sWoolworths+South+Melbourne!3m4!1s0x6ad667ff0d7d7ad5:0x85d8a46fd9754c1b!8m2!3d-37.8307597!4d144.9574326",https://search.google.com/local/reviews?placeid=ChIJ1Xp9Df9n1moRG0x12W-k2IU&q=*&authuser=0&hl=en&gl=US,1642,4.3,ChZDSUhNMG9nS0VJQ0FnSURLN2QzN2RBEAE,https://www.google.com/maps/contrib/115084809908296311900?hl=en-US,Abdul Abdul,115084809908296311900,https://lh3.googleusercontent.com/a-/ALV-UjXPPkzFfgRYd4CQq87fncUuvEda9WXAmKKhdsGRlz4V0ss=s120-c-rp-mo-ba4-br100,big parking free first hour multiple entrance,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURLN2QzN2RBEAE!2m1!1s0x0:0x85d8a46fd9754c1b!3m1!1s2@1:CIHM0ogKEICAgIDK7d37dA%7CCgwI9_uHhQYQiNzcjQI%7C?hl=en-US,5,1621229047,05/17/2021 05:24:07,0,-8802104671398966245,58,28,182,535,839,en
0x6ad667ff0d7d7ad5:0x85d8a46fd9754c1b,Woolworths South Melbourne,0x6ad667ff0d7d7ad5:0x85d8a46fd9754c1b,ChIJ1Xp9Df9n1moRG0x12W-k2IU,"https://www.google.com/maps/place/Woolworths+South+Melbourne/@-37.8307597,144.9574326,14z/data=!4m8!1m2!2m1!1sWoolworths+South+Melbourne!3m4!1s0x6ad667ff0d7d7ad5:0x85d8a46fd9754c1b!8m2!3d-37.8307597!4d144.9574326",https://search.google.com/local/reviews?placeid=ChIJ1Xp9Df9n1moRG0x12W-k2IU&q=*&authuser=0&hl=en&gl=US,1642,4.3,ChdDSUhNMG9nS0VJQ0FnSURLdWR6WTJRRRAB,https://www.google.com/maps/contrib/101482466420359066969?hl=en-US,H Y,101482466420359066969,https://lh3.googleusercontent.com/a-/ALV-UjWLxVPOyai68_NQubsGDk8V9zMdIcDMxm5ci9Cvo8atwg=s120-c-rp-mo-ba4-br100,nice,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURLdWR6WTJRRRAB!2m1!1s0x0:0x85d8a46fd9754c1b!3m1!1s2@1:CIHM0ogKEICAgIDKudzY2QE%7CCgsI8rPzhAYQ2J75BA%7C?hl=en-US,5,1620892146,05/13/2021 07:49:06,0,-8802104671398966245,58,28,182,535,839,en
0x6ad667ff0d7d7ad5:0x85d8a46fd9754c1b,Woolworths South Melbourne,0x6ad667ff0d7d7ad5:0x85d8a46fd9754c1b,ChIJ1Xp9Df9n1moRG0x12W-k2IU,"https://www.google.com/maps/place/Woolworths+South+Melbourne/@-37.8307597,144.9574326,14z/data=!4m8!1m2!2m1!1sWoolworths+South+Melbourne!3m4!1s0x6ad667ff0d7d7ad5:0x85d8a46fd9754c1b!8m2!3d-37.8307597!4d144.9574326",https://search.google.com/local/reviews?placeid=ChIJ1Xp9Df9n1moRG0x12W-k2IU&q=*&authuser=0&hl=en&gl=US,1642,4.3,ChdDSUhNMG9nS0VJQ0FnSURLMmJlay1nRRAB,https://www.google.com/maps/contrib/100058920193114250370?hl=en-US,Hugo Urrutia,100058920193114250370,https://lh3.googleusercontent.com/a/ACg8ocKsx5S6cwMXjq-qOcixzk6k60d8VpQCz0JA1uw5I04V=s120-c-rp-mo-br100,excellent,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURLMmJlay1nRRAB!2m1!1s0x0:0x85d8a46fd9754c1b!3m1!1s2@1:CIHM0ogKEICAgIDK2bek-gE%7CCgwIm-XyhAYQoNW7hwM%7C?hl=en-US,5,1620882075,05/13/2021 05:01:15,0,-8802104671398966245,58,28,182,535,839,en
0x6ad667ff0d7d7ad5:0x85d8a46fd9754c1b,Woolworths South Melbourne,0x6ad667ff0d7d7ad5:0x85d8a46fd9754c1b,ChIJ1Xp9Df9n1moRG0x12W-k2IU,"https://www.google.com/maps/place/Woolworths+South+Melbourne/@-37.8307597,144.9574326,14z/data=!4m8!1m2!2m1!1sWoolworths+South+Melbourne!3m4!1s0x6ad667ff0d7d7ad5:0x85d8a46fd9754c1b!8m2!3d-37.8307597!4d144.9574326",https://search.google.com/local/reviews?placeid=ChIJ1Xp9Df9n1moRG0x12W-k2IU&q=*&authuser=0&hl=en&gl=US,1642,4.3,ChdDSUhNMG9nS0VJQ0FnSURLdHI3eWlnRRAB,https://www.google.com/maps/contrib/102477021819827581370?hl=en-US,jake whillance,102477021819827581370,https://lh3.googleusercontent.com/a/ACg8ocK7k1rLJa1wcP-rEDEtLI6AJZ6Xn-EkOBlYG5peMxpH=s120-c-rp-mo-br100,great experience treated amazingly staff shop way checkout served helpful positive guy named jake amazing customer service whole team definitely coming weekly shop,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURLdHI3eWlnRRAB!2m1!1s0x0:0x85d8a46fd9754c1b!3m1!1s2@1:CIHM0ogKEICAgIDKtr7yigE%7CCgwIreznhAYQkJDX1gE%7C?hl=en-US,5,1620702765,05/11/2021 03:12:45,0,-8802104671398966245,58,28,182,535,839,en
0x6ad667ff0d7d7ad5:0x85d8a46fd9754c1b,Woolworths South Melbourne,0x6ad667ff0d7d7ad5:0x85d8a46fd9754c1b,ChIJ1Xp9Df9n1moRG0x12W-k2IU,"https://www.google.com/maps/place/Woolworths+South+Melbourne/@-37.8307597,144.9574326,14z/data=!4m8!1m2!2m1!1sWoolworths+South+Melbourne!3m4!1s0x6ad667ff0d7d7ad5:0x85d8a46fd9754c1b!8m2!3d-37.8307597!4d144.9574326",https://search.google.com/local/reviews?placeid=ChIJ1Xp9Df9n1moRG0x12W-k2IU&q=*&authuser=0&hl=en&gl=US,1642,4.3,ChdDSUhNMG9nS0VJQ0FnSURLa05mbXB3RRAB,https://www.google.com/maps/contrib/100404226858352114599?hl=en-US,G H (Olgeezer),100404226858352114599,https://lh3.googleusercontent.com/a/ACg8ocKTgLaMtrCyRhW6njCKKNE-XZWj_YVWKyYhQo04hgdv=s120-c-rp-mo-ba4-br100,close markets veg fresh compete,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURLa05mbXB3RRAB!2m1!1s0x0:0x85d8a46fd9754c1b!3m1!1s2@1:CIHM0ogKEICAgIDKkNfmpwE%7CCgsIyMechAYQyIbwAQ%7C?hl=en-US,4,1619469256,04/26/2021 20:34:16,0,-8802104671398966245,58,28,182,535,839,en
